0.9282206313026761,0.7374375,0.35821220994242353,0.9083554964539008
0.26816353778572893,0.9295,0.24132118716200066,0.933455230496454
0.177563041578349,0.9514583333333333,0.1839269854111034,0.9473348847517731
0.13198858383423653,0.96475,0.15035542507183164,0.9553413120567376
0.10167724509533094,0.9721875,0.13399973427577008,0.9610206117021277
0.0793270488364044,0.9786458333333333,0.12182551060702937,0.9657025709219859
0.06746165037897375,0.9813333333333333,0.12323761082327538,0.9661735372340425
0.05740928731690335,0.9838125,0.13068897052184564,0.9658687943262412
0.049253861767355724,0.9864166666666667,0.10414422555781713,0.973542774822695
0.04220886751692118,0.988,0.10982768975355478,0.9714649822695035
0.03356916114314457,0.9907083333333333,0.13353966353657745,0.9683067375886524
0.027844706487694198,0.9927083333333333,0.10963184680042388,0.9737089982269503
0.026840183836507357,0.9925,0.11065305960643661,0.9742076684397163
0.0234471540279474,0.9935833333333334,0.11057820488527524,0.9746509308510638
