0.44130012166343213,0.8754791666666667,0.17615911852748872,0.9469193262411348
0.14024550072679642,0.9601041666666666,0.12284736454402763,0.9622395833333333
0.09352146901108051,0.9735208333333333,0.10078155049890004,0.9689162234042553
0.06565957369174932,0.9820833333333333,0.09112183954782563,0.9716589095744681
0.047409763486507966,0.9880416666666667,0.090900063297309,0.9728224734042553
0.0337231139213229,0.9919166666666667,0.09587182333182646,0.9722406914893617
0.024281273469696222,0.9947916666666666,0.10169237770261866,0.9715203900709221
0.018638508469772764,0.9962083333333334,0.09633969183272913,0.9736812943262412
0.014863725697179773,0.9970208333333334,0.10025181814253306,0.9733765514184397
0.012106093162507768,0.997625,0.09309848987715483,0.9762854609929078
